modeldate,candidate_name,entrance,exit,mean_pct
2019-03-23,Andrew Yang,2019-03-01,2020-02-11,1.1243931
2019-03-24,Andrew Yang,2019-03-01,2020-02-11,1.1041237
2019-03-25,Andrew Yang,2019-03-01,2020-02-11,0.9549482
2019-03-26,Andrew Yang,2019-03-01,2020-02-11,0.7071817
2019-03-27,Andrew Yang,2019-03-01,2020-02-11,0.70009033
2019-03-28,Andrew Yang,2019-03-01,2020-02-11,0.70182461
2019-03-29,Andrew Yang,2019-03-01,2020-02-11,0.70182461
2019-03-30,Andrew Yang,2019-03-01,2020-02-11,0.70182461
2019-03-31,Andrew Yang,2019-03-01,2020-02-11,0.70307368
2019-04-01,Andrew Yang,2019-03-01,2020-02-11,0.73579788
2019-04-02,Andrew Yang,2019-03-01,2020-02-11,0.73579788
2019-04-03,Andrew Yang,2019-03-01,2020-02-11,0.73579788
2019-04-04,Andrew Yang,2019-03-01,2020-02-11,0.73579788
2019-04-05,Andrew Yang,2019-03-01,2020-02-11,0.73575487
2019-04-06,Andrew Yang,2019-03-01,2020-02-11,0.73575487
2019-04-07,Andrew Yang,2019-03-01,2020-02-11,0.71623339
2019-04-08,Andrew Yang,2019-03-01,2020-02-11,0.82890635
2019-04-09,Andrew Yang,2019-03-01,2020-02-11,0.81530857
2019-04-10,Andrew Yang,2019-03-01,2020-02-11,0.82061425
2019-04-11,Andrew Yang,2019-03-01,2020-02-11,0.82061425
2019-04-12,Andrew Yang,2019-03-01,2020-02-11,0.82061425
2019-04-13,Andrew Yang,2019-03-01,2020-02-11,0.82061425
2019-04-14,Andrew Yang,2019-03-01,2020-02-11,0.82061425
2019-04-15,Andrew Yang,2019-03-01,2020-02-11,1.2648122
2019-04-16,Andrew Yang,2019-03-01,2020-02-11,1.2064473
2019-04-17,Andrew Yang,2019-03-01,2020-02-11,1.2064473
2019-04-18,Andrew Yang,2019-03-01,2020-02-11,1.2064473
2019-04-19,Andrew Yang,2019-03-01,2020-02-11,1.2062104
2019-04-20,Andrew Yang,2019-03-01,2020-02-11,1.3339688
2019-04-21,Andrew Yang,2019-03-01,2020-02-11,1.3339688
2019-04-22,Andrew Yang,2019-03-01,2020-02-11,1.435915
2019-04-23,Andrew Yang,2019-03-01,2020-02-11,1.4358764
2019-04-24,Andrew Yang,2019-03-01,2020-02-11,1.3635484
2019-04-25,Andrew Yang,2019-03-01,2020-02-11,1.3635484
2019-04-26,Andrew Yang,2019-03-01,2020-02-11,1.2395836
2019-04-27,Andrew Yang,2019-03-01,2020-02-11,1.2395836
2019-04-28,Andrew Yang,2019-03-01,2020-02-11,1.2395836
2019-04-29,Andrew Yang,2019-03-01,2020-02-11,1.0732401
2019-04-30,Andrew Yang,2019-03-01,2020-02-11,1.1017504
2019-05-01,Andrew Yang,2019-03-01,2020-02-11,1.1017128
2019-05-02,Andrew Yang,2019-03-01,2020-02-11,1.0625572
2019-05-03,Andrew Yang,2019-03-01,2020-02-11,1.0625572
2019-05-04,Andrew Yang,2019-03-01,2020-02-11,1.0625572
2019-05-05,Andrew Yang,2019-03-01,2020-02-11,1.0852895
2019-05-06,Andrew Yang,2019-03-01,2020-02-11,0.98746669
2019-05-07,Andrew Yang,2019-03-01,2020-02-11,0.98746669
2019-05-08,Andrew Yang,2019-03-01,2020-02-11,0.98417454
2019-05-09,Andrew Yang,2019-03-01,2020-02-11,0.98417454
2019-05-10,Andrew Yang,2019-03-01,2020-02-11,1.1475414
2019-05-11,Andrew Yang,2019-03-01,2020-02-11,1.1475414
2019-05-12,Andrew Yang,2019-03-01,2020-02-11,1.3027519
2019-05-13,Andrew Yang,2019-03-01,2020-02-11,1.1909626
2019-05-14,Andrew Yang,2019-03-01,2020-02-11,1.1909626
2019-05-15,Andrew Yang,2019-03-01,2020-02-11,1.1497623
2019-05-16,Andrew Yang,2019-03-01,2020-02-11,1.1497623
2019-05-17,Andrew Yang,2019-03-01,2020-02-11,1.1497623
2019-05-18,Andrew Yang,2019-03-01,2020-02-11,1.1497623
2019-05-19,Andrew Yang,2019-03-01,2020-02-11,1.1302333
2019-05-20,Andrew Yang,2019-03-01,2020-02-11,1.1059911
2019-05-21,Andrew Yang,2019-03-01,2020-02-11,1.117845
2019-05-22,Andrew Yang,2019-03-01,2020-02-11,1.177148
2019-05-23,Andrew Yang,2019-03-01,2020-02-11,1.177148
2019-05-24,Andrew Yang,2019-03-01,2020-02-11,1.177148
2019-05-25,Andrew Yang,2019-03-01,2020-02-11,1.177148
2019-05-26,Andrew Yang,2019-03-01,2020-02-11,1.1632061
2019-05-27,Andrew Yang,2019-03-01,2020-02-11,1.1402235
2019-05-28,Andrew Yang,2019-03-01,2020-02-11,1.1402235
2019-05-29,Andrew Yang,2019-03-01,2020-02-11,1.1398137
2019-05-30,Andrew Yang,2019-03-01,2020-02-11,1.134862
2019-05-31,Andrew Yang,2019-03-01,2020-02-11,1.1173505
2019-06-01,Andrew Yang,2019-03-01,2020-02-11,1.095753
2019-06-02,Andrew Yang,2019-03-01,2020-02-11,1.095753
2019-06-03,Andrew Yang,2019-03-01,2020-02-11,1.0316922
2019-06-04,Andrew Yang,2019-03-01,2020-02-11,1.0579344
2019-06-05,Andrew Yang,2019-03-01,2020-02-11,1.0376707
2019-06-06,Andrew Yang,2019-03-01,2020-02-11,1.034922
2019-06-07,Andrew Yang,2019-03-01,2020-02-11,1.0377852
2019-06-08,Andrew Yang,2019-03-01,2020-02-11,1.0377852
2019-06-09,Andrew Yang,2019-03-01,2020-02-11,1.0377852
2019-06-10,Andrew Yang,2019-03-01,2020-02-11,1.0130221
2019-06-11,Andrew Yang,2019-03-01,2020-02-11,0.98680124
2019-06-12,Andrew Yang,2019-03-01,2020-02-11,0.98647828
2019-06-13,Andrew Yang,2019-03-01,2020-02-11,1.0946546
2019-06-14,Andrew Yang,2019-03-01,2020-02-11,1.0946546
2019-06-15,Andrew Yang,2019-03-01,2020-02-11,1.095625
2019-06-16,Andrew Yang,2019-03-01,2020-02-11,0.9961933
2019-06-17,Andrew Yang,2019-03-01,2020-02-11,0.99128962
2019-06-18,Andrew Yang,2019-03-01,2020-02-11,1.0690283
2019-06-19,Andrew Yang,2019-03-01,2020-02-11,1.0647381
2019-06-20,Andrew Yang,2019-03-01,2020-02-11,1.0647381
2019-06-21,Andrew Yang,2019-03-01,2020-02-11,1.0658646
2019-06-22,Andrew Yang,2019-03-01,2020-02-11,1.0319891
2019-06-23,Andrew Yang,2019-03-01,2020-02-11,1.0319891
2019-06-24,Andrew Yang,2019-03-01,2020-02-11,1.14288
2019-06-25,Andrew Yang,2019-03-01,2020-02-11,1.0299646
2019-06-26,Andrew Yang,2019-03-01,2020-02-11,1.0439025
2019-06-27,Andrew Yang,2019-03-01,2020-02-11,1.126128
2019-06-28,Andrew Yang,2019-03-01,2020-02-11,1.1351149
2019-06-29,Andrew Yang,2019-03-01,2020-02-11,1.1658064
2019-06-30,Andrew Yang,2019-03-01,2020-02-11,1.1487104
2019-07-01,Andrew Yang,2019-03-01,2020-02-11,1.1407713
2019-07-02,Andrew Yang,2019-03-01,2020-02-11,1.1391363
2019-07-03,Andrew Yang,2019-03-01,2020-02-11,1.2383265
2019-07-04,Andrew Yang,2019-03-01,2020-02-11,1.2383265
2019-07-05,Andrew Yang,2019-03-01,2020-02-11,1.2358515
2019-07-06,Andrew Yang,2019-03-01,2020-02-11,1.2358515
2019-07-07,Andrew Yang,2019-03-01,2020-02-11,1.2358515
2019-07-08,Andrew Yang,2019-03-01,2020-02-11,1.2816191
2019-07-09,Andrew Yang,2019-03-01,2020-02-11,1.4284329
2019-07-10,Andrew Yang,2019-03-01,2020-02-11,1.4703516
2019-07-11,Andrew Yang,2019-03-01,2020-02-11,1.468601
2019-07-12,Andrew Yang,2019-03-01,2020-02-11,1.4674513
2019-07-13,Andrew Yang,2019-03-01,2020-02-11,1.482067
2019-07-14,Andrew Yang,2019-03-01,2020-02-11,1.4881666
2019-07-15,Andrew Yang,2019-03-01,2020-02-11,1.6192348
2019-07-16,Andrew Yang,2019-03-01,2020-02-11,1.6126518
2019-07-17,Andrew Yang,2019-03-01,2020-02-11,1.6383004
2019-07-18,Andrew Yang,2019-03-01,2020-02-11,1.6423153
2019-07-19,Andrew Yang,2019-03-01,2020-02-11,1.650638
2019-07-20,Andrew Yang,2019-03-01,2020-02-11,1.650638
2019-07-21,Andrew Yang,2019-03-01,2020-02-11,1.650638
2019-07-22,Andrew Yang,2019-03-01,2020-02-11,1.734988
2019-07-23,Andrew Yang,2019-03-01,2020-02-11,1.7273164
2019-07-24,Andrew Yang,2019-03-01,2020-02-11,1.8951686
2019-07-25,Andrew Yang,2019-03-01,2020-02-11,1.8951686
2019-07-26,Andrew Yang,2019-03-01,2020-02-11,1.8361811
2019-07-27,Andrew Yang,2019-03-01,2020-02-11,1.9418112
2019-07-28,Andrew Yang,2019-03-01,2020-02-11,1.8859489
2019-07-29,Andrew Yang,2019-03-01,2020-02-11,1.844898
2019-07-30,Andrew Yang,2019-03-01,2020-02-11,1.8243931
2019-07-31,Andrew Yang,2019-03-01,2020-02-11,1.8302103
2019-08-01,Andrew Yang,2019-03-01,2020-02-11,1.8413658
2019-08-02,Andrew Yang,2019-03-01,2020-02-11,1.7765177
2019-08-03,Andrew Yang,2019-03-01,2020-02-11,1.7922599
2019-08-04,Andrew Yang,2019-03-01,2020-02-11,1.7933335
2019-08-05,Andrew Yang,2019-03-01,2020-02-11,1.7302269
2019-08-06,Andrew Yang,2019-03-01,2020-02-11,1.4374839
2019-08-07,Andrew Yang,2019-03-01,2020-02-11,1.4965132
2019-08-08,Andrew Yang,2019-03-01,2020-02-11,1.4925466
2019-08-09,Andrew Yang,2019-03-01,2020-02-11,1.4893433
2019-08-10,Andrew Yang,2019-03-01,2020-02-11,1.4841983
2019-08-11,Andrew Yang,2019-03-01,2020-02-11,1.5138349
2019-08-12,Andrew Yang,2019-03-01,2020-02-11,1.5249166
2019-08-13,Andrew Yang,2019-03-01,2020-02-11,1.5269475
2019-08-14,Andrew Yang,2019-03-01,2020-02-11,1.6199732
2019-08-15,Andrew Yang,2019-03-01,2020-02-11,1.6308708
2019-08-16,Andrew Yang,2019-03-01,2020-02-11,1.6088702
2019-08-17,Andrew Yang,2019-03-01,2020-02-11,1.6087006
2019-08-18,Andrew Yang,2019-03-01,2020-02-11,1.6103954
2019-08-19,Andrew Yang,2019-03-01,2020-02-11,1.6583754
2019-08-20,Andrew Yang,2019-03-01,2020-02-11,1.6636559
2019-08-21,Andrew Yang,2019-03-01,2020-02-11,1.7189957
2019-08-22,Andrew Yang,2019-03-01,2020-02-11,1.6834047
2019-08-23,Andrew Yang,2019-03-01,2020-02-11,1.6904951
2019-08-24,Andrew Yang,2019-03-01,2020-02-11,1.7778246
2019-08-25,Andrew Yang,2019-03-01,2020-02-11,1.7848728
2019-08-26,Andrew Yang,2019-03-01,2020-02-11,1.8458441
2019-08-27,Andrew Yang,2019-03-01,2020-02-11,2.1152855
2019-08-28,Andrew Yang,2019-03-01,2020-02-11,2.1421803
2019-08-29,Andrew Yang,2019-03-01,2020-02-11,2.1424617
2019-08-30,Andrew Yang,2019-03-01,2020-02-11,2.1426909
2019-08-31,Andrew Yang,2019-03-01,2020-02-11,2.099379
2019-09-01,Andrew Yang,2019-03-01,2020-02-11,2.1072985
2019-09-02,Andrew Yang,2019-03-01,2020-02-11,2.1499959
2019-09-03,Andrew Yang,2019-03-01,2020-02-11,2.1992569
2019-09-04,Andrew Yang,2019-03-01,2020-02-11,2.2509295
2019-09-05,Andrew Yang,2019-03-01,2020-02-11,2.3184794
2019-09-06,Andrew Yang,2019-03-01,2020-02-11,2.4103982
2019-09-07,Andrew Yang,2019-03-01,2020-02-11,2.3774834
2019-09-08,Andrew Yang,2019-03-01,2020-02-11,2.3835368
2019-09-09,Andrew Yang,2019-03-01,2020-02-11,2.4755188
2019-09-10,Andrew Yang,2019-03-01,2020-02-11,2.4610967
2019-09-11,Andrew Yang,2019-03-01,2020-02-11,2.4568416
2019-09-12,Andrew Yang,2019-03-01,2020-02-11,2.4487962
2019-09-13,Andrew Yang,2019-03-01,2020-02-11,2.629474
2019-09-14,Andrew Yang,2019-03-01,2020-02-11,2.6325811
2019-09-15,Andrew Yang,2019-03-01,2020-02-11,2.6325811
2019-09-16,Andrew Yang,2019-03-01,2020-02-11,2.6409509
2019-09-17,Andrew Yang,2019-03-01,2020-02-11,2.8105723
2019-09-18,Andrew Yang,2019-03-01,2020-02-11,2.6698388
2019-09-19,Andrew Yang,2019-03-01,2020-02-11,2.626296
2019-09-20,Andrew Yang,2019-03-01,2020-02-11,2.6421842
2019-09-21,Andrew Yang,2019-03-01,2020-02-11,2.6390345
2019-09-22,Andrew Yang,2019-03-01,2020-02-11,2.6502634
2019-09-23,Andrew Yang,2019-03-01,2020-02-11,2.6145307
2019-09-24,Andrew Yang,2019-03-01,2020-02-11,2.8284869
2019-09-25,Andrew Yang,2019-03-01,2020-02-11,2.8222861
2019-09-26,Andrew Yang,2019-03-01,2020-02-11,2.8329652
2019-09-27,Andrew Yang,2019-03-01,2020-02-11,2.8214789
2019-09-28,Andrew Yang,2019-03-01,2020-02-11,2.8214789
2019-09-29,Andrew Yang,2019-03-01,2020-02-11,2.8143687
2019-09-30,Andrew Yang,2019-03-01,2020-02-11,2.7837189
2019-10-01,Andrew Yang,2019-03-01,2020-02-11,2.8276737
2019-10-02,Andrew Yang,2019-03-01,2020-02-11,2.8337179
2019-10-03,Andrew Yang,2019-03-01,2020-02-11,2.8657981
2019-10-04,Andrew Yang,2019-03-01,2020-02-11,2.8759956
2019-10-05,Andrew Yang,2019-03-01,2020-02-11,2.851424
2019-10-06,Andrew Yang,2019-03-01,2020-02-11,2.851424
2019-10-07,Andrew Yang,2019-03-01,2020-02-11,2.8556782
2019-10-08,Andrew Yang,2019-03-01,2020-02-11,2.8771332
2019-10-09,Andrew Yang,2019-03-01,2020-02-11,2.8176324
2019-10-10,Andrew Yang,2019-03-01,2020-02-11,2.8180558000000002
2019-10-11,Andrew Yang,2019-03-01,2020-02-11,2.8108626
2019-10-12,Andrew Yang,2019-03-01,2020-02-11,3.148307
2019-10-13,Andrew Yang,2019-03-01,2020-02-11,3.148307
2019-10-14,Andrew Yang,2019-03-01,2020-02-11,3.0793018
2019-10-15,Andrew Yang,2019-03-01,2020-02-11,3.0650412
2019-10-16,Andrew Yang,2019-03-01,2020-02-11,2.9094663
2019-10-17,Andrew Yang,2019-03-01,2020-02-11,2.7718744
2019-10-18,Andrew Yang,2019-03-01,2020-02-11,2.7793956
2019-10-19,Andrew Yang,2019-03-01,2020-02-11,2.769469
2019-10-20,Andrew Yang,2019-03-01,2020-02-11,2.769469
2019-10-21,Andrew Yang,2019-03-01,2020-02-11,2.6910091
2019-10-22,Andrew Yang,2019-03-01,2020-02-11,2.6162003
2019-10-23,Andrew Yang,2019-03-01,2020-02-11,2.787272
2019-10-24,Andrew Yang,2019-03-01,2020-02-11,2.7830114
2019-10-25,Andrew Yang,2019-03-01,2020-02-11,2.7830114
2019-10-26,Andrew Yang,2019-03-01,2020-02-11,2.6592035
2019-10-27,Andrew Yang,2019-03-01,2020-02-11,2.6430842
2019-10-28,Andrew Yang,2019-03-01,2020-02-11,2.6223114
2019-10-29,Andrew Yang,2019-03-01,2020-02-11,2.62163
2019-10-30,Andrew Yang,2019-03-01,2020-02-11,2.6024914
2019-10-31,Andrew Yang,2019-03-01,2020-02-11,2.6092743
2019-11-01,Andrew Yang,2019-03-01,2020-02-11,2.6006669
2019-11-02,Andrew Yang,2019-03-01,2020-02-11,2.6006669
2019-11-03,Andrew Yang,2019-03-01,2020-02-11,2.5526379
2019-11-04,Andrew Yang,2019-03-01,2020-02-11,2.6028989
2019-11-05,Andrew Yang,2019-03-01,2020-02-11,2.5700416
2019-11-06,Andrew Yang,2019-03-01,2020-02-11,2.5049229
2019-11-07,Andrew Yang,2019-03-01,2020-02-11,2.5049229
2019-11-08,Andrew Yang,2019-03-01,2020-02-11,2.5006755
2019-11-09,Andrew Yang,2019-03-01,2020-02-11,2.5003181
2019-11-10,Andrew Yang,2019-03-01,2020-02-11,2.5003181
2019-11-11,Andrew Yang,2019-03-01,2020-02-11,2.467596
2019-11-12,Andrew Yang,2019-03-01,2020-02-11,2.4687749
2019-11-13,Andrew Yang,2019-03-01,2020-02-11,2.5470862
2019-11-14,Andrew Yang,2019-03-01,2020-02-11,2.573903
2019-11-15,Andrew Yang,2019-03-01,2020-02-11,2.5347484
2019-11-16,Andrew Yang,2019-03-01,2020-02-11,2.5347484
2019-11-17,Andrew Yang,2019-03-01,2020-02-11,2.5347484
2019-11-18,Andrew Yang,2019-03-01,2020-02-11,2.4897967
2019-11-19,Andrew Yang,2019-03-01,2020-02-11,2.6739344
2019-11-20,Andrew Yang,2019-03-01,2020-02-11,2.6317233
2019-11-21,Andrew Yang,2019-03-01,2020-02-11,2.7311914
2019-11-22,Andrew Yang,2019-03-01,2020-02-11,3.1903544
2019-11-23,Andrew Yang,2019-03-01,2020-02-11,3.2393014
2019-11-24,Andrew Yang,2019-03-01,2020-02-11,3.2393014
2019-11-25,Andrew Yang,2019-03-01,2020-02-11,3.3311664
2019-11-26,Andrew Yang,2019-03-01,2020-02-11,3.2681056
2019-11-27,Andrew Yang,2019-03-01,2020-02-11,3.2547464
2019-11-28,Andrew Yang,2019-03-01,2020-02-11,3.2537881
2019-11-29,Andrew Yang,2019-03-01,2020-02-11,3.2537881
2019-11-30,Andrew Yang,2019-03-01,2020-02-11,3.3238357
2019-12-01,Andrew Yang,2019-03-01,2020-02-11,3.323836
2019-12-02,Andrew Yang,2019-03-01,2020-02-11,3.301761
2019-12-03,Andrew Yang,2019-03-01,2020-02-11,3.300884
2019-12-04,Andrew Yang,2019-03-01,2020-02-11,3.288691
2019-12-05,Andrew Yang,2019-03-01,2020-02-11,3.250903
2019-12-06,Andrew Yang,2019-03-01,2020-02-11,3.250903
2019-12-07,Andrew Yang,2019-03-01,2020-02-11,3.250903
2019-12-08,Andrew Yang,2019-03-01,2020-02-11,3.250903
2019-12-09,Andrew Yang,2019-03-01,2020-02-11,3.321484
2019-12-10,Andrew Yang,2019-03-01,2020-02-11,3.377724
2019-12-11,Andrew Yang,2019-03-01,2020-02-11,3.386137
2019-12-12,Andrew Yang,2019-03-01,2020-02-11,3.385604
2019-12-13,Andrew Yang,2019-03-01,2020-02-11,3.385604
2019-12-14,Andrew Yang,2019-03-01,2020-02-11,3.385604
2019-12-15,Andrew Yang,2019-03-01,2020-02-11,3.339908
2019-12-16,Andrew Yang,2019-03-01,2020-02-11,3.360196
2019-12-17,Andrew Yang,2019-03-01,2020-02-11,3.53531
2019-12-18,Andrew Yang,2019-03-01,2020-02-11,3.473862
2019-12-19,Andrew Yang,2019-03-01,2020-02-11,3.411894
2019-12-20,Andrew Yang,2019-03-01,2020-02-11,3.433798
2019-12-21,Andrew Yang,2019-03-01,2020-02-11,3.433798
2019-12-22,Andrew Yang,2019-03-01,2020-02-11,3.433798
2019-12-23,Andrew Yang,2019-03-01,2020-02-11,3.632771
2019-12-24,Andrew Yang,2019-03-01,2020-02-11,3.632771
2019-12-25,Andrew Yang,2019-03-01,2020-02-11,3.613261
2019-12-26,Andrew Yang,2019-03-01,2020-02-11,3.613261
2019-12-27,Andrew Yang,2019-03-01,2020-02-11,3.613261
2019-12-28,Andrew Yang,2019-03-01,2020-02-11,3.613261
2019-12-29,Andrew Yang,2019-03-01,2020-02-11,3.613261
2019-12-30,Andrew Yang,2019-03-01,2020-02-11,3.468569
2019-12-31,Andrew Yang,2019-03-01,2020-02-11,3.468569
2020-01-01,Andrew Yang,2019-03-01,2020-02-11,3.522424
2020-01-02,Andrew Yang,2019-03-01,2020-02-11,3.522424
2020-01-03,Andrew Yang,2019-03-01,2020-02-11,3.4378022
2020-01-04,Andrew Yang,2019-03-01,2020-02-11,3.4378022
2020-01-05,Andrew Yang,2019-03-01,2020-02-11,3.4378022
2020-01-06,Andrew Yang,2019-03-01,2020-02-11,3.452869
2020-01-07,Andrew Yang,2019-03-01,2020-02-11,3.378657
2020-01-08,Andrew Yang,2019-03-01,2020-02-11,3.4329769
2020-01-09,Andrew Yang,2019-03-01,2020-02-11,3.414919
2020-01-10,Andrew Yang,2019-03-01,2020-02-11,3.445349
2020-01-11,Andrew Yang,2019-03-01,2020-02-11,3.445349
2020-01-12,Andrew Yang,2019-03-01,2020-02-11,3.445349
2020-01-13,Andrew Yang,2019-03-01,2020-02-11,3.682075
2020-01-14,Andrew Yang,2019-03-01,2020-02-11,3.675379
2020-01-15,Andrew Yang,2019-03-01,2020-02-11,3.665241
2020-01-16,Andrew Yang,2019-03-01,2020-02-11,3.662275
2020-01-17,Andrew Yang,2019-03-01,2020-02-11,3.834722
2020-01-18,Andrew Yang,2019-03-01,2020-02-11,3.834722
2020-01-19,Andrew Yang,2019-03-01,2020-02-11,3.830887
2020-01-20,Andrew Yang,2019-03-01,2020-02-11,3.827186
2020-01-21,Andrew Yang,2019-03-01,2020-02-11,3.828937
2020-01-22,Andrew Yang,2019-03-01,2020-02-11,3.778307
2020-01-23,Andrew Yang,2019-03-01,2020-02-11,4.067243
2020-01-24,Andrew Yang,2019-03-01,2020-02-11,3.951138
2020-01-25,Andrew Yang,2019-03-01,2020-02-11,3.951356
2020-01-26,Andrew Yang,2019-03-01,2020-02-11,4.177376
2020-01-27,Andrew Yang,2019-03-01,2020-02-11,4.138997
2020-01-28,Andrew Yang,2019-03-01,2020-02-11,4.18399
2020-01-29,Andrew Yang,2019-03-01,2020-02-11,4.207052
2020-01-30,Andrew Yang,2019-03-01,2020-02-11,4.201546
2020-01-31,Andrew Yang,2019-03-01,2020-02-11,4.136737
2020-02-01,Andrew Yang,2019-03-01,2020-02-11,4.135818
2020-02-02,Andrew Yang,2019-03-01,2020-02-11,4.14075
2020-02-03,Andrew Yang,2019-03-01,2020-02-11,4.146764
2020-02-04,Andrew Yang,2019-03-01,2020-02-11,3.973107
2020-02-05,Andrew Yang,2019-03-01,2020-02-11,3.629921
2020-02-06,Andrew Yang,2019-03-01,2020-02-11,4.168553
2020-02-07,Andrew Yang,2019-03-01,2020-02-11,4.174042
2020-02-08,Andrew Yang,2019-03-01,2020-02-11,4.175399
2020-02-09,Andrew Yang,2019-03-01,2020-02-11,4.185293
2020-02-10,Andrew Yang,2019-03-01,2020-02-11,3.864444
2020-02-11,Andrew Yang,2019-03-01,2020-02-11,3.707931
2020-02-12,Andrew Yang,2019-03-01,2020-02-11,0
2020-02-13,Andrew Yang,2019-03-01,2020-02-11,0
2020-02-14,Andrew Yang,2019-03-01,2020-02-11,0
2020-02-15,Andrew Yang,2019-03-01,2020-02-11,0
2020-02-16,Andrew Yang,2019-03-01,2020-02-11,0
2020-02-17,Andrew Yang,2019-03-01,2020-02-11,0
2020-02-18,Andrew Yang,2019-03-01,2020-02-11,0
2020-02-19,Andrew Yang,2019-03-01,2020-02-11,0
2020-02-20,Andrew Yang,2019-03-01,2020-02-11,0
2020-02-21,Andrew Yang,2019-03-01,2020-02-11,0
2020-02-22,Andrew Yang,2019-03-01,2020-02-11,0
2020-02-23,Andrew Yang,2019-03-01,2020-02-11,0
2019-03-01,Bernard Sanders,2019-03-01,2020-02-23,17.91402
2019-03-02,Bernard Sanders,2019-03-01,2020-02-23,17.855685
2019-03-03,Bernard Sanders,2019-03-01,2020-02-23,17.855685
2019-03-04,Bernard Sanders,2019-03-01,2020-02-23,19.136093
2019-03-05,Bernard Sanders,2019-03-01,2020-02-23,20.430308
2019-03-06,Bernard Sanders,2019-03-01,2020-02-23,20.430308
2019-03-07,Bernard Sanders,2019-03-01,2020-02-23,20.430308
2019-03-08,Bernard Sanders,2019-03-01,2020-02-23,20.430308
2019-03-09,Bernard Sanders,2019-03-01,2020-02-23,20.430308
2019-03-10,Bernard Sanders,2019-03-01,2020-02-23,20.42951
2019-03-11,Bernard Sanders,2019-03-01,2020-02-23,21.103226
2019-03-12,Bernard Sanders,2019-03-01,2020-02-23,21.103226
2019-03-13,Bernard Sanders,2019-03-01,2020-02-23,21.103226
2019-03-14,Bernard Sanders,2019-03-01,2020-02-23,21.103226
2019-03-15,Bernard Sanders,2019-03-01,2020-02-23,21.103226
2019-03-16,Bernard Sanders,2019-03-01,2020-02-23,21.103226
2019-03-17,Bernard Sanders,2019-03-01,2020-02-23,21.102277
2019-03-18,Bernard Sanders,2019-03-01,2020-02-23,20.958385
2019-03-19,Bernard Sanders,2019-03-01,2020-02-23,22.152672
2019-03-20,Bernard Sanders,2019-03-01,2020-02-23,22.152672
2019-03-21,Bernard Sanders,2019-03-01,2020-02-23,22.213938
2019-03-22,Bernard Sanders,2019-03-01,2020-02-23,22.220073
2019-03-23,Bernard Sanders,2019-03-01,2020-02-23,22.220073
2019-03-24,Bernard Sanders,2019-03-01,2020-02-23,22.242816
2019-03-25,Bernard Sanders,2019-03-01,2020-02-23,21.287426
2019-03-26,Bernard Sanders,2019-03-01,2020-02-23,20.896994
2019-03-27,Bernard Sanders,2019-03-01,2020-02-23,20.37197
2019-03-28,Bernard Sanders,2019-03-01,2020-02-23,20.378848
2019-03-29,Bernard Sanders,2019-03-01,2020-02-23,20.378848
2019-03-30,Bernard Sanders,2019-03-01,2020-02-23,20.378848
2019-03-31,Bernard Sanders,2019-03-01,2020-02-23,20.384134
2019-04-01,Bernard Sanders,2019-03-01,2020-02-23,20.234318
2019-04-02,Bernard Sanders,2019-03-01,2020-02-23,20.234318
2019-04-03,Bernard Sanders,2019-03-01,2020-02-23,20.234318
2019-04-04,Bernard Sanders,2019-03-01,2020-02-23,20.234318
2019-04-05,Bernard Sanders,2019-03-01,2020-02-23,20.228656
2019-04-06,Bernard Sanders,2019-03-01,2020-02-23,20.228656
2019-04-07,Bernard Sanders,2019-03-01,2020-02-23,19.777216
2019-04-08,Bernard Sanders,2019-03-01,2020-02-23,19.65802
2019-04-09,Bernard Sanders,2019-03-01,2020-02-23,19.634486
2019-04-10,Bernard Sanders,2019-03-01,2020-02-23,19.658619
2019-04-11,Bernard Sanders,2019-03-01,2020-02-23,19.646279
2019-04-12,Bernard Sanders,2019-03-01,2020-02-23,19.646279
2019-04-13,Bernard Sanders,2019-03-01,2020-02-23,19.646279
2019-04-14,Bernard Sanders,2019-03-01,2020-02-23,19.646279
2019-04-15,Bernard Sanders,2019-03-01,2020-02-23,20.370241
2019-04-16,Bernard Sanders,2019-03-01,2020-02-23,20.067161
2019-04-17,Bernard Sanders,2019-03-01,2020-02-23,20.067161
2019-04-18,Bernard Sanders,2019-03-01,2020-02-23,20.067161
2019-04-19,Bernard Sanders,2019-03-01,2020-02-23,20.077432
2019-04-20,Bernard Sanders,2019-03-01,2020-02-23,20.037601
2019-04-21,Bernard Sanders,2019-03-01,2020-02-23,20.037601
2019-04-22,Bernard Sanders,2019-03-01,2020-02-23,20.067962
2019-04-23,Bernard Sanders,2019-03-01,2020-02-23,20.066811
2019-04-24,Bernard Sanders,2019-03-01,2020-02-23,19.163028
2019-04-25,Bernard Sanders,2019-03-01,2020-02-23,19.163028
2019-04-26,Bernard Sanders,2019-03-01,2020-02-23,18.124571
2019-04-27,Bernard Sanders,2019-03-01,2020-02-23,18.124571
2019-04-28,Bernard Sanders,2019-03-01,2020-02-23,18.124571
2019-04-29,Bernard Sanders,2019-03-01,2020-02-23,16.967888
2019-04-30,Bernard Sanders,2019-03-01,2020-02-23,16.275168
2019-05-01,Bernard Sanders,2019-03-01,2020-02-23,16.279342
2019-05-02,Bernard Sanders,2019-03-01,2020-02-23,15.849106
2019-05-03,Bernard Sanders,2019-03-01,2020-02-23,15.843124
2019-05-04,Bernard Sanders,2019-03-01,2020-02-23,15.843124
